t,value
1547574277,44
1547574278,44
1547574279,44
1547574280,44
1547574280,44
1547574281,44
1547574282,44
1547574283,44
1547574284,44
1547574285,44
1547574285,44
1547574286,44
1547574287,44
1547574288,44
1547574288,44
1547574289,44
1547574290,44
1547574291,44
1547574292,44
1547574293,44
1547574293,44
1547574294,44
1547574295,44
1547574296,44
1547574297,44
1547574298,44
1547574299,44
1547574299,44
1547574300,44
1547574301,44
1547574302,44
1547574302,44
1547574303,44
1547574304,44
1547574305,44
1547574306,44
1547574307,44
1547574307,44
1547574308,44
1547574309,44
1547574310,44
1547574311,44
1547574312,44
1547574313,44
1547574314,44
1547574315,44
1547574316,44
1547574317,44
1547574318,44
1547574319,44
1547574320,44
1547574321,44
1547574325,44
1547574325,44
1547574326,44
1547574327,44
1547574328,44
1547574328,44
1547574329,44
1547574330,44
1547574331,44
1547574332,44
1547574333,44
1547574333,44
1547574334,44
1547574335,44
1547574335,44
1547574336,44
1547574337,44
1547574337,44
1547574338,44
1547574338,44
1547574339,44
1547574340,44
1547574341,44
1547574342,44
1547574343,44
1547574344,44
1547574345,44
1547574346,44
1547574346,44
1547574347,44
1547574348,44
1547574349,44
1547574349,44
1547574350,44
1547574351,44
1547574351,44
1547574352,44
1547574352,44
1547574353,44
1547574354,44
1547574354,44
1547574355,44
1547574355,44
1547574356,44
1547574357,44
1547574357,44
1547574358,44
1547574359,44
1547574360,44
1547574360,44
1547574361,44
1547574362,44
1547574362,44
1547574363,44
1547574364,44
1547574364,44
1547574365,44
1547574365,44
1547574366,44
1547574367,44
1547574367,44
1547574368,44
1547574369,44
1547574369,44
1547574370,44
1547574371,44
1547574371,44
1547574372,44
1547574372,44
1547574373,44
1547574374,44
1547574374,44
1547574375,44
1547574375,44
1547574376,44
1547574377,44
1547574378,44
1547574378,44
1547574379,44
1547574380,44
1547574380,44
1547574381,44
1547574382,44
1547574382,44
1547574383,44
1547574384,44
1547574385,44
1547574385,44
1547574386,44
1547574387,44
1547574388,44
1547574388,44
1547574389,44
1547574389,44
1547574390,44
1547574391,44
1547574391,44
1547574392,44
1547574393,44
1547574393,44
1547574394,44
1547574395,44
1547574395,44
1547574396,44
1547574396,44
1547574397,44
1547574398,44
1547574398,44
1547574399,44
1547574400,44
1547574400,44
1547574401,44
1547574402,44
1547574402,44
1547574403,44
1547574404,44
1547574404,44
1547574405,44
1547574405,44
1547574406,44
1547574407,44
1547574408,44
1547574409,44
1547574409,44
1547574410,44
1547574410,44
1547574411,44
1547574412,44
1547574412,44
1547574413,44
1547574414,44
1547574414,44
1547574415,44
1547574415,44
1547574416,44
1547574417,44
1547574417,44
1547574418,44
1547574419,44
1547574419,44
1547574420,44
1547574420,44
1547574421,44
1547574422,44
1547574422,44
1547574423,44
1547574424,44
1547574424,44
1547574425,44
1547574425,44
1547574426,44
1547574427,44
1547574427,44
1547574428,44
1547574429,44
1547574429,44
1547574430,44
1547574431,44
1547574431,44
1547574432,44
1547574432,44
1547574433,44
1547574434,44
1547574434,44
1547574435,44
1547574436,44
1547574436,44
1547574437,44
1547574438,44
1547574438,44
1547574439,44
1547574439,44
1547574440,44
1547574441,44
1547574441,44
1547574442,44
1547574443,44
1547574443,44
1547574444,44
1547574445,44
1547574445,44
1547574446,44
1547574447,44
1547574447,44
1547574448,44
1547574449,44
1547574449,44
1547574450,44
1547574451,44
1547574452,44
1547574453,44
1547574453,44
1547574454,44
1547574454,44
1547574455,44
1547574456,44
1547574456,44
1547574457,44
1547574458,44
1547574459,44
1547574459,44
1547574460,44
1547574461,44
1547574461,44
1547574462,44
1547574463,44
1547574463,44
1547574464,44
1547574464,44
1547574465,44
1547574466,44
1547574466,44
1547574467,44
1547574468,44
1547574468,44
1547574469,44
1547574470,44
1547574470,44
1547574471,44
1547574472,44
1547574472,44
1547574473,44
1547574473,44
1547574474,44
1547574475,44
1547574475,44
1547574476,44
1547574477,44
1547574477,44
1547574478,44
1547574479,44
1547574479,44
1547574480,44
1547574480,44
1547574481,44
1547574482,44
1547574482,44
1547574483,44
1547574484,44
1547574484,44
1547574485,44
1547574485,44
1547574486,44
1547574487,44
1547574487,44
1547574488,44
1547574489,44
1547574489,44
1547574490,44
1547574491,44
1547574491,44
1547574492,44
1547574493,44
1547574494,44
1547574494,44
1547574495,44
1547574495,44
1547574496,44
1547574497,44
1547574497,44
1547574498,44
1547574499,44
1547574499,44
1547574500,44
1547574500,44
1547574501,44
1547574502,44
1547574502,44
1547574503,44
1547574504,44
1547574505,44
1547574505,44
1547574506,44
1547574506,44
1547574507,44
1547574508,44
1547574508,44
1547574509,44
1547574510,44
1547574510,44
1547574511,44
1547574511,44
1547574512,44
1547574513,44
1547574513,44
1547574514,44
1547574515,44
1547574516,44
1547574517,44
1547574518,44
1547574518,44
1547574519,44
1547574520,44
1547574520,44
1547574521,44
1547574522,44
1547574522,44
1547574523,44
1547574524,44
1547574524,44
1547574525,44
1547574525,44
1547574526,44
1547574527,44
1547574528,44
1547574528,44
1547574529,44
1547574530,44
1547574530,44
1547574531,44
1547574532,44
1547574532,44
1547574533,44
1547574534,44
1547574535,44
1547574535,44
1547574536,44
1547574537,44
1547574538,44
1547574538,44
1547574539,44
1547574540,44
1547574540,44
1547574541,44
1547574542,44
1547574542,44
1547574543,44
1547574544,44
1547574544,44
1547574545,44
1547574546,44
1547574547,44
1547574547,44
1547574548,44
1547574549,44
1547574550,44
1547574550,44
1547574551,44
1547574552,44
1547574552,44
1547574553,44
1547574554,44
1547574554,44
1547574555,44
1547574556,44
1547574556,44
1547574557,44
1547574558,44
1547574558,44
1547574559,44
1547574559,44
1547574560,44
1547574561,44
1547574562,44
1547574562,44
1547574563,44
1547574563,44
1547574564,44
1547574565,44
1547574565,44
1547574566,44
1547574567,44
1547574567,44
1547574568,44
1547574569,44
1547574569,44
1547574570,44
1547574571,44
1547574571,44
1547574572,44
1547574573,44
1547574573,44
1547574574,44
1547574574,44
1547574575,44
1547574576,44
1547574576,44
1547574577,44
1547574578,44
1547574578,44
1547574579,44
1547574580,44
1547574581,44
1547574582,44
1547574583,44
1547574583,44
1547574584,44
1547574585,44
1547574585,44
1547574586,44
1547574587,44
1547574587,44
1547574588,44
1547574589,44
1547574589,44
1547574590,44
1547574591,44
1547574591,44
1547574592,44
1547574593,44
1547574593,44
1547574594,44
1547574595,44
1547574595,44
1547574596,44
1547574597,44
1547574597,44
1547574598,44
1547574599,44
1547574599,44
1547574600,44
1547574601,44
1547574601,44
1547574602,44
1547574603,44
1547574603,44
1547574604,44
1547574605,44
1547574605,44
1547574606,44
1547574606,44
1547574607,44
1547574608,44
1547574608,44
1547574609,44
1547574610,44
1547574610,44
1547574611,44
1547574612,44
1547574612,44
1547574613,44
1547574614,44
1547574614,44
1547574615,44
1547574615,44
1547574616,44
1547574617,44
1547574617,44
1547574618,44
1547574619,44
1547574619,44
1547574620,44
1547574621,44
1547574621,44
1547574622,44
1547574623,44
1547574623,44
1547574624,44
1547574625,44
1547574625,44
1547574626,44
1547574627,44
1547574627,44
1547574628,44
1547574629,44
1547574629,44
1547574630,44
1547574631,44
1547574632,44
1547574632,44
1547574633,44
1547574634,44
1547574634,44
1547574635,44
1547574636,44
1547574636,44
1547574637,44
1547574638,44
1547574638,44
1547574639,44
1547574640,44
1547574640,44
1547574641,44
1547574642,44
1547574642,44
1547574643,44
1547574644,44
1547574644,44
1547574645,44
1547574646,44
1547574647,44
1547574648,44
1547574649,44
1547574649,44
1547574650,44
1547574651,44
1547574651,44
1547574652,44
1547574653,44
1547574653,44
1547574654,44
1547574655,44
1547574655,44
1547574656,44
1547574657,44
1547574657,44
1547574658,44
1547574659,44
1547574659,44
1547574660,44
1547574661,44
1547574661,44
1547574662,44
1547574662,44
1547574663,44
1547574664,44
1547574664,44
1547574665,44
1547574666,44
1547574666,44
1547574667,44
1547574668,44
1547574668,44
1547574669,44
1547574670,44
1547574670,44
1547574671,44
1547574672,44
1547574672,44
1547574673,44
1547574673,44
1547574674,44
1547574675,44
1547574675,44
1547574676,44
1547574677,44
1547574677,44
1547574678,44
1547574679,44
1547574679,44
1547574680,44
1547574680,44
1547574681,44
1547574682,44
1547574682,44
1547574683,44
1547574684,44
1547574684,44
1547574685,44
1547574686,44
1547574686,44
1547574687,44
1547574688,44
1547574689,44
1547574689,44
1547574690,44
1547574691,44
1547574692,44
1547574692,44
1547574693,44
1547574694,44
1547574694,44
1547574695,44
1547574696,44
1547574696,44
1547574697,44
1547574697,44
1547574698,44
1547574699,44
1547574699,44
1547574700,44
1547574701,44
1547574701,44
1547574702,44
1547574703,44
1547574703,44
1547574704,44
1547574704,44
1547574705,44
1547574706,44
1547574706,44
1547574707,44
1547574708,44
1547574708,44
1547574709,44
1547574709,44
1547574710,44
1547574711,44
1547574712,44
1547574713,44
1547574714,44
1547574714,44
1547574715,44
1547574716,44
1547574716,44
1547574717,44
1547574718,44
1547574718,44
1547574719,44
1547574720,44
1547574720,44
1547574721,44
1547574722,44
1547574722,44
1547574723,44
1547574723,44
1547574724,44
1547574725,44
1547574726,44
1547574726,44
1547574727,44
1547574728,44
1547574728,44
1547574729,44
1547574730,44
1547574731,44
1547574731,44
1547574732,44
1547574733,44
1547574734,44
1547574734,44
1547574735,44
1547574736,44
1547574736,44
1547574737,44
1547574738,44
1547574738,44
1547574739,44
1547574739,44
1547574740,44
1547574741,44
1547574741,44
1547574742,44
1547574743,44
1547574744,44
1547574746,44
1547574747,44
1547574749,44
1547574751,44
1547574752,44
1547574753,44
1547574754,44
1547574755,44
1547574756,44
1547574757,44
1547574758,44
1547574759,44
1547574760,44
1547574761,44
1547574762,44
1547574763,44
1547574764,44
1547574765,44
1547574766,44
1547574767,44
1547574767,44
1547574768,44
1547574769,44
1547574770,44
1547574771,44
1547574772,44
1547574773,44
1547574774,44
1547574775,44
1547574776,44
1547574778,44
1547574779,44
1547574780,44
1547574781,44
1547574782,44
1547574783,44
1547574784,44
1547574785,44
1547574786,44
1547574787,44
1547574787,44
1547574789,44
1547574790,44
1547574790,44
1547574792,44
1547574793,44
1547574794,44
1547574795,44
1547574796,44
1547574797,44
1547574798,44
1547574799,44
1547574800,44
1547574801,44
1547574802,44
1547574803,44
1547574805,44
1547574806,44
1547574807,44
1547574809,44
1547574810,44
1547574811,44
1547574811,44
1547574812,44
1547574813,44
1547574814,44
1547574815,44
1547574816,44
1547574817,44
1547574818,44
1547574819,44
1547574820,44
1547574821,44
1547574822,44
1547574823,44
1547574824,44
1547574825,44
1547574826,44
1547574827,44
1547574828,44
1547574829,44
1547574830,44
1547574831,44
1547574832,44
1547574833,44
1547574834,44
1547574835,44
1547574836,44
1547574836,44
1547574838,44
1547574839,44
1547574840,44
1547574840,44
1547574842,44
1547574843,44
1547574844,44
1547574846,44
1547574847,44
1547574848,44
1547574849,44
1547574850,44
1547574851,44
1547574852,44
1547574853,44
1547574853,44
1547574854,44
1547574856,44
1547574857,44
1547574859,44
1547574860,44
1547574861,44
1547574862,44
1547574863,44
1547574864,44
1547574864,44
1547574865,44
1547574866,44
1547574867,44
1547574868,44
1547574868,44
1547574869,44
1547574870,44
