t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1547514913,117,0.128670,0.000000,0.000000,0.000000,events/second
1547514916,117,0.128268,0.000000,0.000000,0.000000,events/second
1547514919,117,0.127836,0.000000,0.000000,0.000000,events/second
1547514922,117,0.127408,0.000000,0.000000,0.000000,events/second
1547514925,120,0.130231,0.000000,0.000000,0.000000,events/second
1547514928,120,0.129836,0.000000,0.000000,0.000000,events/second
1547514931,120,0.129416,0.000000,0.000000,0.000000,events/second
1547514934,120,0.128999,0.000000,0.000000,0.000000,events/second
1547514937,120,0.128600,0.000000,0.000000,0.000000,events/second
1547514940,120,0.128160,0.000000,0.000000,0.000000,events/second
1547514943,122,0.129879,0.000000,0.000000,0.000000,events/second
1547514946,123,0.130531,0.000000,0.000000,0.000000,events/second
1547514949,123,0.130108,0.000000,0.000000,0.000000,events/second
1547514952,123,0.129717,0.000000,0.000000,0.000000,events/second
1547514955,123,0.129304,0.000000,0.000000,0.000000,events/second
1547514958,123,0.128901,0.000000,0.000000,0.000000,events/second
1547514961,123,0.128493,0.000000,0.000000,0.000000,events/second
1547514964,126,0.131229,0.000000,0.000000,0.000000,events/second
1547514967,126,0.130805,0.000000,0.000000,0.000000,events/second
1547514970,126,0.130389,0.000000,0.000000,0.000000,events/second
1547514973,126,0.130002,0.000000,0.000000,0.000000,events/second
1547514976,126,0.129596,0.000000,0.000000,0.000000,events/second
1547514979,126,0.129192,0.000000,0.000000,0.000000,events/second
1547514982,126,0.128800,0.000000,0.000000,0.000000,events/second
1547514985,129,0.131469,0.000000,0.000000,0.000000,events/second
1547514988,129,0.131067,0.000000,0.000000,0.000000,events/second
1547514991,129,0.130665,0.000000,0.000000,0.000000,events/second
1547514994,129,0.130262,0.000000,0.000000,0.000000,events/second
1547514997,129,0.129880,0.000000,0.000000,0.000000,events/second
1547515000,129,0.129485,0.000000,0.000000,0.000000,events/second
1547515003,131,0.131096,0.000000,0.000000,0.000000,events/second
1547515006,132,0.131697,0.000000,0.000000,0.000000,events/second
1547515009,132,0.131317,0.000000,0.000000,0.000000,events/second
1547515012,132,0.130919,0.000000,0.000000,0.000000,events/second
1547515015,132,0.130480,0.000000,0.000000,0.000000,events/second
1547515018,132,0.130149,0.000000,0.000000,0.000000,events/second
1547515021,132,0.129746,0.000000,0.000000,0.000000,events/second
1547515024,132,0.129389,0.000000,0.000000,0.000000,events/second
1547515027,132,0.129011,0.000000,0.000000,0.000000,events/second
1547515030,132,0.128630,0.000000,0.000000,0.000000,events/second
1547515033,132,0.128254,0.000000,0.000000,0.000000,events/second
1547515036,132,0.127887,0.000000,0.000000,0.000000,events/second
1547515039,132,0.127504,0.000000,0.000000,0.000000,events/second
1547515042,132,0.127145,0.000000,0.000000,0.000000,events/second
1547515045,132,0.126763,0.000000,0.000000,0.000000,events/second
1547515048,132,0.126418,0.000000,0.000000,0.000000,events/second
1547515051,132,0.126051,0.000000,0.000000,0.000000,events/second
1547515054,132,0.125695,0.000000,0.000000,0.000000,events/second
1547515057,132,0.125330,0.000000,0.000000,0.000000,events/second
1547515060,132,0.124968,0.000000,0.000000,0.000000,events/second
1547515063,132,0.124632,0.000000,0.000000,0.000000,events/second
1547515066,132,0.124262,0.000000,0.000000,0.000000,events/second
1547515069,132,0.123909,0.000000,0.000000,0.000000,events/second
1547515072,132,0.123571,0.000000,0.000000,0.000000,events/second
1547515075,132,0.123215,0.000000,0.000000,0.000000,events/second
1547515078,132,0.122844,0.000000,0.000000,0.000000,events/second
1547515081,132,0.122542,0.000000,0.000000,0.000000,events/second
1547515084,132,0.122202,0.000000,0.000000,0.000000,events/second
1547515087,132,0.121859,0.000000,0.000000,0.000000,events/second
1547515090,132,0.121524,0.000000,0.000000,0.000000,events/second
1547515093,132,0.121182,0.000000,0.000000,0.000000,events/second
1547515096,132,0.120858,0.000000,0.000000,0.000000,events/second
1547515099,132,0.120530,0.000000,0.000000,0.000000,events/second
1547515102,132,0.120189,0.000000,0.000000,0.000000,events/second
1547515105,132,0.119875,0.000000,0.000000,0.000000,events/second
1547515108,132,0.119536,0.000000,0.000000,0.000000,events/second
1547515111,132,0.119220,0.000000,0.000000,0.000000,events/second
1547515114,132,0.118906,0.000000,0.000000,0.000000,events/second
1547515117,132,0.118573,0.000000,0.000000,0.000000,events/second
